bid,ask,spread,time 
3.5739,4.5369,-0.9630000000000001,1659994580.1125722
4.8285,4.0077,0.8208000000000002,1659994581.6877594
5.323,3.8489,1.4741000000000004,1659994583.2396739
6.5304,3.5668,2.9636,1659994584.8087327
7.1062,3.6232,3.483,1659994586.3939855
7.0445,2.5398,4.5047,1659994587.97156
9.5719,4.082,5.4899,1659994589.584718
1.5742,5.998,-4.4238,1659994591.1469107
4.1124,4.9868,-0.8743999999999996,1659994592.748465
4.2607,5.46,-1.1993,1659994594.3379116
5.6263,5.9121,-0.28580000000000005,1659994595.9056153
1.9904,9.435,-7.4446,1659994597.463202
2.3904,12.6003,-10.209900000000001,1659994599.8234413
2.7905,14.3214,-11.5309,1659994601.3634205
1.0561,14.5506,-13.494499999999999,1659994603.2644482
1.0566,13.2729,-12.2163,1659994604.9910538
0.7816,13.0953,-12.3137,1659994606.5880506
7.3767,3.1451,4.2316,1659994609.0744658
13.8188,0.7516,13.0672,1659994610.683333
15.1952,0.287,14.908199999999999,1659994612.2673254
6.6813,3.7022,2.9791000000000003,1659994613.8417993
6.6981,4.0323,2.6658,1659994615.6337347
7.2449,25.9225,-18.677599999999998,1659994617.1785421
8.5709,23.8065,-15.2356,1659994618.782446
8.4697,23.7541,-15.284400000000002,1659994620.9035714
9.2201,25.2071,-15.987,1659994622.4944518
11.2351,23.5882,-12.353100000000001,1659994624.6444166
11.314,21.3061,-9.9921,1659994626.2499561
13.4321,21.1122,-7.680100000000001,1659994627.8115296
20.8371,10.565,10.2721,1659994630.1749918
22.4322,9.4213,13.010900000000001,1659994631.7621846
21.3331,9.6252,11.707900000000002,1659994633.2923028
21.3382,11.0873,10.2509,1659994634.8437767
23.0586,9.3842,13.674399999999999,1659994636.3890934
28.2372,9.1532,19.084000000000003,1659994637.9354868
27.1782,9.3208,17.8574,1659994639.4934616
24.0229,9.2555,14.7674,1659994641.6140578
22.8715,9.2239,13.6476,1659994643.1423135
22.8838,8.8785,14.0053,1659994644.7295227
0.408,0.8614,-0.4534000000000001,1659994646.2919726
9.0922,0.5946,8.4976,1659994647.8477619
6.3661,2.0226,4.343500000000001,1659994649.4168704
4.1603,6.5309,-2.3705999999999996,1659994650.9983704
8.8162,0.2565,8.5597,1659994652.5474527
7.1752,7.3767,-0.20149999999999935,1659994654.0864298
10.2506,7.2073,3.0433000000000003,1659994655.6756682
12.7919,6.52,6.2719000000000005,1659994657.2247996
6.7514,12.7447,-5.9933,1659994658.7804625
3.8124,20.9355,-17.1231,1659994660.8620882
6.4677,19.0347,-12.567,1659994663.1740553
4.6828,18.9081,-14.2253,1659994664.739963
4.3029,19.0752,-14.772299999999998,1659994666.282405
5.3421,18.2091,-12.866999999999999,1659994668.4150872
5.4936,17.2391,-11.7455,1659994669.9678226
7.7954,14.145,-6.3496,1659994672.074368
14.6068,0.0676,14.5392,1659994673.861269
10.4861,1.9214,8.5647,1659994675.4202304
9.1154,5.5534,3.5619999999999994,1659994677.5370078
10.9751,3.5556,7.419499999999999,1659994679.137733
13.1042,2.7627,10.3415,1659994680.705574
8.262,7.4184,0.8436000000000003,1659994682.4585984
8.3571,7.1663,1.1908000000000012,1659994684.046945
11.1334,6.5128,4.6206,1659994685.5895133
10.8333,5.7543,5.079,1659994687.1253252
11.2847,6.2751,5.009600000000001,1659994688.702747
12.8528,6.0536,6.7992,1659994690.2401175
6.5383,14.9048,-8.3665,1659994691.8462033
7.1876,14.3196,-7.132,1659994694.3005629
7.4601,16.6471,-9.186999999999998,1659994695.8413546
7.342,16.4113,-9.069300000000002,1659994697.4009998
9.7067,16.1225,-6.415799999999999,1659994698.9734464
10.7288,15.3852,-4.6564,1659994700.5184102
9.4428,15.465,-6.0222,1659994702.1625795
1.5933,32.6967,-31.1034,1659994704.3044815
1.4225,25.4753,-24.0528,1659994705.874783
1.897,28.5079,-26.6109,1659994708.2126362
3.4736,27.2704,-23.796799999999998,1659994709.7941806
4.9557,27.7074,-22.7517,1659994711.3907638
5.7019,28.5472,-22.8453,1659994712.9512322
4.9987,28.9306,-23.9319,1659994714.517122
7.7928,25.914,-18.1212,1659994716.6967716
6.0532,26.1191,-20.0659,1659994718.2626674
7.4697,25.5923,-18.122600000000002,1659994719.818662
9.0247,26.7707,-17.746000000000002,1659994721.9136655
6.1991,25.938,-19.7389,1659994723.4936767
8.0835,25.7564,-17.6729,1659994725.1093028
8.2969,25.5976,-17.3007,1659994726.6912396
16.0966,7.8717,8.224899999999998,1659994728.2336462
17.794,9.0478,8.7462,1659994729.7895799
17.1455,6.1752,10.970299999999998,1659994731.3676836
18.4915,6.1391,12.3524,1659994732.936828
19.2942,4.5605,14.733699999999999,1659994734.697436
12.126,0.5334,11.5926,1659994736.2342103
9.5673,0.8096,8.7577,1659994738.3413122
11.4448,2.1015,9.343300000000001,1659994739.8816469
12.3661,1.0597,11.3064,1659994741.4660242
12.8751,1.867,11.008099999999999,1659994743.0476902
12.4814,1.1638,11.3176,1659994744.6292155
12.9449,1.7244,11.220500000000001,1659994746.4312727
14.6743,0.7418,13.932500000000001,1659994748.410642
1.6839,3.8193,-2.1354,1659994749.9905093
8.2703,1.6181,6.652200000000001,1659994751.611429
14.3949,0.0781,14.3168,1659994753.1844149
13.3436,4.3622,8.9814,1659994755.0504348
18.8684,2.6938,16.1746,1659994756.7688813
19.8106,2.3536,17.457,1659994758.355245
13.3857,29.8597,-16.474,1659994759.9795032
3.6755,7.8077,-4.132199999999999,1659994761.6653626
10.7538,2.7913,7.9625,1659994763.7630668
15.9731,1.0015,14.9716,1659994765.3066096
17.1215,1.4145,15.707,1659994766.8762515
13.7929,2.1674,11.625499999999999,1659994768.5054953
10.4318,3.6546,6.777200000000001,1659994770.105372
12.5586,2.3931,10.1655,1659994771.6745443
13.2563,2.2014,11.0549,1659994773.2531602
12.7635,2.9734,9.7901,1659994774.8460581
12.4,1.7616,10.6384,1659994776.403398
1.4958,2.0115,-0.5156999999999998,1659994777.940536
4.1285,4.3982,-0.2697000000000003,1659994779.828661
7.0199,5.6176,1.4022999999999994,1659994781.3874235
9.2028,3.9908,5.212,1659994782.9417164
10.3903,0.999,9.3913,1659994784.5600443
11.0201,0.0888,10.931299999999998,1659994786.1313362
13.5368,0.0317,13.505099999999999,1659994787.6844819
6.3283,0.2507,6.0775999999999994,1659994789.2591379
5.743,11.3449,-5.6019000000000005,1659994790.8200145
7.0507,10.4185,-3.3678,1659994792.3931332
6.753,11.1678,-4.4148,1659994794.052199
7.7122,10.9982,-3.2860000000000005,1659994795.8438318
7.5643,11.952,-4.3877,1659994797.3945973
7.4135,10.3472,-2.933700000000001,1659994798.9553025
7.3027,10.3156,-3.0129,1659994800.815835
6.1691,10.5129,-4.3438,1659994802.3958917
6.2769,9.404,-3.1270999999999995,1659994803.9783547
6.8271,10.1736,-3.3465000000000007,1659994805.5208168
10.2443,2.6759,7.5684000000000005,1659994807.6220565
8.3588,2.1729,6.1859,1659994809.203389
3.7751,4.1467,-0.37159999999999993,1659994810.942652
6.111,4.982,1.1289999999999996,1659994812.5108943
8.476,5.4026,3.0734000000000012,1659994814.081245
14.4371,3.2928,11.1443,1659994815.853514
13.451,2.3125,11.1385,1659994817.4452837
1.2555,6.6606,-5.405099999999999,1659994819.546933
3.1108,6.0006,-2.8898000000000006,1659994821.1268706
5.2221,1.4776,3.7445000000000004,1659994822.7233958
9.5983,2.0641,7.5342,1659994824.3413258
10.6112,1.3916,9.2196,1659994825.9426749
12.718,1.0382,11.6798,1659994827.5158646
12.6769,4.7731,7.9037999999999995,1659994829.5278642
6.3059,4.4183,1.8876,1659994831.0758827
7.5854,0.7559,6.8294999999999995,1659994832.6360903
3.3739,2.0464,1.3274999999999997,1659994834.1790454
3.5622,0.4969,3.0652999999999997,1659994836.157415
3.89,0.3851,3.5049,1659994837.7764516
6.5787,4.1318,2.4469000000000003,1659994839.3785255
9.5394,5.0887,4.4507,1659994840.954874
12.7504,0.7182,12.032200000000001,1659994842.4785852
3.7971,3.7794,0.01770000000000005,1659994844.0393167
6.0037,0.5789,5.4248,1659994845.6048515
8.3897,2.0875,6.302199999999999,1659994847.1748707
6.9376,3.467,3.4705999999999997,1659994848.7718472
8.3868,1.2896,7.097199999999999,1659994850.8898954
11.4329,0.2738,11.1591,1659994852.4723587
5.0793,4.1397,0.9395999999999995,1659994854.0550144
6.6593,3.6328,3.0265,1659994856.1362605
4.8836,5.8741,-0.9904999999999999,1659994857.685844
4.541,6.0049,-1.4638999999999998,1659994859.2259822
4.3291,5.6676,-1.3384999999999998,1659994860.8405495
4.7275,9.2979,-4.5704,1659994862.4098465
4.0491,9.0664,-5.0173,1659994863.9791105
3.1557,8.8672,-5.711500000000001,1659994865.5982893
1.973,17.0464,-15.073399999999998,1659994867.4494038
3.1189,17.1139,-13.995000000000001,1659994869.3211467
2.8635,13.0855,-10.222,1659994870.8975425
0.7602,12.8952,-12.135000000000002,1659994872.6887207
1.3796,12.9648,-11.5852,1659994874.2811348
0.0901,13.1251,-13.035,1659994875.838504
0.8152,13.1251,-12.309899999999999,1659994877.4918451
1.65,13.8306,-12.1806,1659994879.0457516
0.9085,14.2321,-13.3236,1659994880.6287813
0.8558,14.1689,-13.3131,1659994882.2024992
2.7291,13.8167,-11.087600000000002,1659994883.7640731
0.9666,14.422,-13.455400000000001,1659994885.3368156
0.9846,14.3294,-13.3448,1659994886.9178116
1.1571,12.2245,-11.067400000000001,1659994888.7088373
6.5733,13.1643,-6.591000000000001,1659994890.247986
6.8509,10.9963,-4.1453999999999995,1659994891.7937505
7.6222,13.1829,-5.5607,1659994893.9142802
3.2905,14.2083,-10.9178,1659994895.48601
3.8848,12.5541,-8.6693,1659994897.0615482
3.4934,13.7529,-10.259500000000001,1659994898.6051443
3.9257,13.3088,-9.383099999999999,1659994900.1746466
4.1986,13.2787,-9.080100000000002,1659994901.7591658
4.0243,13.8439,-9.8196,1659994903.4839869
4.9943,13.8339,-8.8396,1659994905.059423
5.4856,13.7769,-8.2913,1659994906.6345098
3.5586,13.9131,-10.3545,1659994908.6168706
5.3205,14.111,-8.790500000000002,1659994910.163293
4.2304,13.7265,-9.496099999999998,1659994911.7130294
4.5366,13.6992,-9.1626,1659994913.3239052
7.011,2.7415,4.269500000000001,1659994914.8797092
7.2522,3.3638,3.8884000000000003,1659994916.4394586
6.6412,4.2423,2.3989000000000003,1659994918.2194827
4.7064,10.274,-5.567599999999999,1659994919.7857857
4.7234,12.197,-7.473599999999999,1659994921.3399003
4.6527,12.197,-7.544299999999999,1659994922.9100728
6.2299,12.6032,-6.3732999999999995,1659994924.4731083
6.2616,12.8915,-6.629900000000001,1659994926.0484521
6.1938,12.8159,-6.622099999999999,1659994927.6137006
4.7794,13.9711,-9.1917,1659994929.189101
6.0971,13.1251,-7.028,1659994930.7448895
6.0963,13.1251,-7.0287999999999995,1659994932.3428984
8.0303,4.9523,3.0780000000000003,1659994934.1574607
10.4778,0.2027,10.2751,1659994936.0057838
12.5632,0.6352,11.928,1659994937.5768108
11.9926,0.0242,11.968399999999999,1659994939.176899
7.7338,2.4224,5.311399999999999,1659994940.7681584
9.5288,2.3544,7.1744,1659994942.32397
9.6708,3.7242,5.9466,1659994943.896149
10.67,3.5729,7.097099999999999,1659994945.4428313
10.7089,2.9879,7.721,1659994946.987765
12.2845,2.9879,9.2966,1659994948.5439394
12.7996,2.8356,9.964,1659994950.3072174
11.7162,2.7658,8.9504,1659994951.9073684
11.7243,2.7754,8.9489,1659994953.5334966
11.8252,2.6136,9.2116,1659994955.122179
13.0114,0.8246,12.1868,1659994956.6753016
10.7626,2.7609,8.001700000000001,1659994958.2407017
10.7913,1.5326,9.2587,1659994959.8087213
14.3161,1.6604,12.6557,1659994961.383762
9.339,3.1742,6.1648000000000005,1659994962.9422293
10.9734,1.1869,9.7865,1659994964.5203404
10.6534,0.6306,10.0228,1659994966.0931878
13.0721,0.6093,12.462800000000001,1659994967.6747746
14.1026,0.4607,13.641900000000001,1659994969.2772672
20.5827,0.4192,20.1635,1659994970.8461645
10.1477,0.5964,9.551300000000001,1659994973.133747
3.986,10.5398,-6.553799999999999,1659994974.7094843
2.1939,11.8369,-9.643,1659994976.3838856
5.8269,9.3754,-3.5485000000000007,1659994977.9491208
4.9168,8.42,-3.5031999999999996,1659994979.5503235
9.1416,3.2663,5.8753,1659994981.1193118
6.0699,3.3844,2.6854999999999998,1659994982.8460224
3.9597,3.3437,0.6160000000000001,1659994984.4133346
10.5651,0.8115,9.753599999999999,1659994986.0027337
8.5764,2.0798,6.496599999999999,1659994987.5768042
8.2981,1.8693,6.4288,1659994989.1753237
8.9968,0.6509,8.3459,1659994990.7733314
2.361,5.1182,-2.7571999999999997,1659994992.5944724
1.8773,7.218,-5.3407,1659994994.1878934
3.2026,7.1003,-3.8977,1659994995.790761
5.4458,6.7256,-1.2797999999999998,1659994997.7025294
3.6837,7.8956,-4.2119,1659994999.5513973
5.7914,4.8048,0.9866000000000001,1659995001.360718
2.9234,9.3615,-6.4380999999999995,1659995002.9544232
3.6678,7.0454,-3.3775999999999997,1659995004.5483317
0.2092,9.4857,-9.2765,1659995006.0888658
0.4,20.5772,-20.177200000000003,1659995007.6615117
0.1628,20.3979,-20.2351,1659995009.2397673
0.7017,12.9416,-12.239899999999999,1659995010.9975493
0.7062,6.5025,-5.7963000000000005,1659995012.5625958
0.4706,6.64,-6.1693999999999996,1659995014.100731
0.5696,13.1212,-12.5516,1659995015.7072165
0.7989,12.9685,-12.1696,1659995017.2617114
3.1561,14.2806,-11.1245,1659995018.8090544
3.6139,11.4883,-7.8744000000000005,1659995020.388882
6.0541,6.5755,-0.5213999999999999,1659995021.9758828
5.4311,6.6437,-1.2126000000000001,1659995023.53168
4.3463,9.6404,-5.294099999999999,1659995025.092425
5.833,8.0331,-2.200099999999999,1659995026.646699
6.2169,7.499,-1.2820999999999998,1659995028.2247028
6.7561,7.4639,-0.7077999999999998,1659995029.8435478
6.0841,4.6264,1.4577,1659995031.4415338
7.4384,3.6383,3.8000999999999996,1659995032.9929323
7.4671,2.6971,4.7700000000000005,1659995034.787013
6.6688,5.085,1.5838,1659995036.3360362
8.4058,4.085,4.320799999999999,1659995037.898858
8.4966,4.4493,4.047300000000001,1659995040.0148475
9.4074,2.4078,6.999600000000001,1659995041.5545757
11.3378,1.397,9.9408,1659995043.1000016
11.8585,2.387,9.471499999999999,1659995044.720192
11.2047,1.5716,9.6331,1659995046.2842085
10.2321,2.8329,7.3992,1659995047.8428621
10.2968,4.0555,6.241299999999999,1659995049.4820125
10.3662,3.3503,7.015899999999999,1659995051.0563042
9.8365,3.7229,6.113599999999999,1659995052.6291008
10.2389,3.326,6.912899999999999,1659995054.214646
10.6229,5.01,5.6129,1659995055.7474716
10.8417,5.01,5.8317,1659995057.8112943
10.645,3.2059,7.4391,1659995059.3801465
10.2321,2.2893,7.942800000000001,1659995061.130596
11.7528,2.2038,9.549,1659995063.4343562
10.8908,3.1055,7.7853,1659995064.9946878
11.6227,3.0349,8.5878,1659995066.7639813
9.7748,4.511,5.263800000000001,1659995068.3259306
12.4798,2.3998,10.079999999999998,1659995070.4496064
11.0918,3.3421,7.749699999999999,1659995072.0153098
11.734,3.814,7.92,1659995073.5743222
12.1364,2.3254,9.811,1659995075.1208692
11.9593,3.0944,8.8649,1659995076.8679173
12.8022,3.0592,9.742999999999999,1659995078.422514
13.4691,1.979,11.490099999999998,1659995079.9942079
24.5214,0.7877,23.7337,1659995082.11847
4.1365,12.5285,-8.392,1659995084.2145834
9.2265,6.4629,2.7635999999999994,1659995086.3824408
9.2231,3.0494,6.1737,1659995087.9528296
14.0863,1.7368,12.349499999999999,1659995089.5213063
17.6261,0.799,16.8271,1659995091.603056
15.7878,3.3753,12.412500000000001,1659995093.1419444
19.8399,1.6408,18.1991,1659995094.6938927
19.7377,0.3635,19.374200000000002,1659995096.767272
9.3061,6.1037,3.202400000000001,1659995098.3332348
11.554,8.7212,2.8328000000000007,1659995099.9090729
13.2771,6.7483,6.5288,1659995102.234038
1.0872,9.4088,-8.3216,1659995103.7747486
1.0934,23.1107,-22.017300000000002,1659995105.8505375
1.1031,22.9599,-21.8568,1659995107.419101
2.9662,17.9025,-14.9363,1659995108.9826033
4.012,17.4931,-13.481099999999998,1659995110.5946348
4.5733,13.7903,-9.217,1659995112.1642163
2.3144,14.1178,-11.8034,1659995114.2957962
3.11,19.2072,-16.0972,1659995115.8749952
7.0047,9.8662,-2.8614999999999995,1659995117.4299219
21.8173,1.3272,20.490099999999998,1659995119.0012023
19.8296,0.4,19.4296,1659995120.5592186
5.4839,8.305,-2.8210999999999995,1659995122.1228304
4.9909,9.0318,-4.040900000000001,1659995123.662427
3.9987,11.2759,-7.277200000000001,1659995126.0657039
0.4499,14.4274,-13.977500000000001,1659995127.70588
1.5599,18.9095,-17.349600000000002,1659995129.2536004
0.8712,20.5208,-19.6496,1659995130.8276877
0.256,15.9861,-15.7301,1659995132.401706
0.401,23.8903,-23.4893,1659995133.9618826
2.1509,23.436,-21.2851,1659995135.5739353
14.1411,0.6067,13.5344,1659995137.4476144
18.7261,0.3224,18.4037,1659995139.2638693
15.6844,3.8716,11.8128,1659995140.9217868
17.5491,4.0387,13.510399999999999,1659995142.5201304
17.5494,4.2331,13.316299999999998,1659995144.1208336
18.3722,3.7204,14.6518,1659995146.2544267
8.3698,6.0685,2.3012999999999995,1659995147.8387067
2.1713,17.0347,-14.8634,1659995149.4434857
2.0088,18.4346,-16.4258,1659995151.5651703
1.9179,19.2973,-17.3794,1659995153.1293898
1.5574,23.2137,-21.656299999999998,1659995154.6731436
0.4935,34.5451,-34.0516,1659995156.1995392
0.5016,35.0967,-34.595099999999995,1659995157.751243
0.6164,33.9191,-33.3027,1659995159.3065379
0.7696,30.8202,-30.0506,1659995160.9037662
10.3356,6.5186,3.8169999999999993,1659995162.456611
8.1726,4.74,3.432599999999999,1659995164.7805367
6.8228,5.5192,1.3036000000000003,1659995166.344577
5.8704,6.676,-0.8056000000000001,1659995168.011584
6.8245,6.4901,0.3343999999999996,1659995169.554703
3.7459,8.9673,-5.2214,1659995171.1053853
6.3687,8.6118,-2.243100000000001,1659995172.6560915
5.8333,9.7455,-3.9121999999999995,1659995174.2848601
5.8164,9.6826,-3.866200000000001,1659995175.902272
6.2764,9.1021,-2.8257000000000003,1659995177.4905741
4.3426,10.2767,-5.9341,1659995179.1845324
6.0349,8.1517,-2.1167999999999996,1659995180.7451947
5.8407,9.6305,-3.7897999999999996,1659995182.334599
4.6504,10.0277,-5.377299999999999,1659995183.9432845
4.281,9.4795,-5.1985,1659995185.5332232
4.1046,9.1613,-5.056700000000001,1659995187.6185007
2.226,21.5279,-19.3019,1659995189.3026676
2.2824,22.4649,-20.1825,1659995190.8535032
2.4276,23.3181,-20.890500000000003,1659995192.4155898
1.6912,24.297,-22.605800000000002,1659995194.0106125
2.4904,22.9239,-20.4335,1659995195.7507858
1.6773,21.0995,-19.4222,1659995197.3586648
2.4988,23.0729,-20.5741,1659995198.9031785
2.6836,23.1424,-20.458799999999997,1659995200.8324113
2.9072,22.8018,-19.8946,1659995202.951567
3.7894,10.6531,-6.8637,1659995204.5508676
2.7722,12.2965,-9.5243,1659995206.156506
6.4755,5.6937,0.7818000000000005,1659995207.7218537
5.7063,6.6806,-0.9743000000000004,1659995209.490187
4.7365,4.6852,0.051300000000000345,1659995211.0661602
5.5452,3.6834,1.8618000000000006,1659995212.6566627
5.4134,7.5259,-2.1125,1659995214.2105334
6.1883,4.6411,1.5472000000000001,1659995215.7602868
6.5965,2.5998,3.9966999999999997,1659995217.3042421
10.6146,1.3421,9.272499999999999,1659995218.8533673
10.5588,1.7685,8.7903,1659995220.4235573
15.6491,1.1104,14.5387,1659995222.0287752
18.4598,1.8617,16.598100000000002,1659995223.5841947
17.1459,1.8549,15.291,1659995225.153006
16.9788,1.4013,15.5775,1659995226.7656548
17.0107,1.6749,15.335799999999999,1659995228.30739
17.0919,0.011,17.0809,1659995229.856999
17.5792,2.1354,15.4438,1659995232.2024806
10.3966,0.015,10.381599999999999,1659995233.7534635
36.1025,2.0107,34.0918,1659995235.309867
17.006,2.4537,14.5523,1659995236.8661778
13.2709,3.2343,10.0366,1659995238.4950504
8.965,0.6834,8.2816,1659995240.0904603
26.5229,1.5263,24.9966,1659995241.7046976
27.7698,1.1729,26.5969,1659995243.3378773
29.4581,4.3466,25.111500000000003,1659995244.906056
26.6337,2.4348,24.198900000000002,1659995246.4838824
18.6241,2.8785,15.7456,1659995248.0521598
18.4884,3.7629,14.725499999999998,1659995249.633532
18.821,3.5366,15.284400000000002,1659995251.2273312
19.7566,3.1173,16.6393,1659995252.755445
19.0102,2.6641,16.3461,1659995254.3209164
21.4781,2.6731,18.805,1659995255.8728192
20.7415,1.9996,18.741899999999998,1659995257.4271703
23.4386,0.7018,22.736800000000002,1659995258.9637747
14.3447,2.0634,12.2813,1659995260.5616815
23.8213,0.1019,23.7194,1659995262.3401766
9.4362,7.9465,1.4896999999999991,1659995264.1008143
9.7367,6.1513,3.585400000000001,1659995265.6442742
6.0343,7.4259,-1.3916000000000004,1659995267.1878915
5.1242,7.8953,-2.7710999999999997,1659995268.7386248
3.0781,8.3953,-5.317200000000001,1659995270.332316
2.9732,15.4773,-12.5041,1659995272.339789
3.0776,17.8651,-14.787500000000001,1659995273.9138
1.8908,11.7769,-9.886099999999999,1659995275.5021207
2.7046,11.1526,-8.448,1659995277.0814326
3.6508,14.2703,-10.6195,1659995278.6274624
3.8511,12.9001,-9.049,1659995280.2187164
0.7498,8.4768,-7.727,1659995282.498295
0.1261,27.2232,-27.097099999999998,1659995284.0444324
0.1405,1.4315,-1.291,1659995285.6110635
0.0531,38.8491,-38.796,1659995287.222721
2.2419,15.572,-13.3301,1659995288.9024122
1.5702,9.5758,-8.0056,1659995290.5389752
2.432,6.6593,-4.2273,1659995292.2110696
2.8641,14.8121,-11.947999999999999,1659995293.7843568
1.3401,13.3389,-11.998800000000001,1659995295.3525002
2.2106,12.1578,-9.9472,1659995296.9208755
0.2938,9.9974,-9.703600000000002,1659995298.6241193
8.9479,2.8635,6.0844000000000005,1659995300.1770227
0.0875,12.7456,-12.6581,1659995301.7365732
0.2401,17.3088,-17.0687,1659995304.1093724
3.8596,8.013,-4.1533999999999995,1659995305.768405
5.8887,15.786,-9.8973,1659995307.369584
2.0579,18.3505,-16.2926,1659995308.9824014
0.3497,20.7407,-20.391000000000002,1659995311.0684636
1.9325,17.1701,-15.2376,1659995312.7394168
1.6853,14.911,-13.2257,1659995314.3283927
5.4287,13.1829,-7.7542,1659995315.955926
1.8417,13.6516,-11.8099,1659995317.5154736
8.5854,0.0929,8.4925,1659995319.1237607
21.0379,1.5611,19.4768,1659995320.742396
19.0394,1.4221,17.6173,1659995322.310141
9.7708,3.5428,6.228,1659995323.8653286
14.4368,6.1548,8.282,1659995325.4357285
16.8463,3.4154,13.4309,1659995327.052407
15.0608,6.2261,8.834700000000002,1659995328.635021
18.2304,0.713,17.5174,1659995330.1702735
17.9554,0.9836,16.9718,1659995331.952938
17.6095,1.0009,16.6086,1659995333.7876556
6.479,9.8186,-3.3396,1659995335.3806593
8.2217,8.3629,-0.14119999999999955,1659995336.9638891
8.0442,8.675,-0.6308000000000007,1659995338.5113263
4.4104,10.7267,-6.316299999999999,1659995340.257097
7.7887,12.5729,-4.7842,1659995341.823988
5.1935,12.5971,-7.403599999999999,1659995343.390041
5.635,13.0971,-7.4620999999999995,1659995344.9450002
7.0107,13.0971,-6.086399999999999,1659995346.4963698
15.2432,7.5487,7.6945,1659995348.0474386
15.3686,8.1211,7.2475000000000005,1659995349.8276854
14.8509,10.4481,4.402799999999999,1659995351.3924935
14.1616,9.8215,4.3401,1659995353.4914205
14.3069,8.3266,5.9803000000000015,1659995355.0939476
15.9938,6.5545,9.4393,1659995356.7026842
10.8922,10.3666,0.5256000000000007,1659995358.3013663
11.1371,9.1287,2.0084,1659995359.8848758
5.9029,11.4609,-5.558000000000001,1659995361.4875183
20.625,1.6474,18.9776,1659995363.0410697
0.498,0.4452,0.052800000000000014,1659995364.6092951
28.4265,2.9687,25.4578,1659995366.1664622
32.3685,2.0508,30.3177,1659995367.7296104
13.6908,8.2915,5.3993,1659995369.2742097
11.195,7.4327,3.7623000000000006,1659995370.8763528
13.2846,5.8259,7.458699999999999,1659995372.5204887
14.1035,8.6612,5.442300000000001,1659995374.325243
14.8759,6.4257,8.450199999999999,1659995375.9060328
20.8475,4.0572,16.790300000000002,1659995377.4904563
22.3711,2.7969,19.574199999999998,1659995379.1035893
25.2082,3.6025,21.605700000000002,1659995380.6331038
18.0237,6.7881,11.235600000000002,1659995382.2114997
21.6414,5.0685,16.5729,1659995383.7793567
16.461,5.1923,11.268699999999999,1659995385.373548
15.4217,5.5923,9.8294,1659995386.9813504
18.372,2.5219,15.8501,1659995388.622016
19.7726,2.7301,17.0425,1659995390.1976247
19.4913,4.4568,15.034499999999998,1659995391.761011
5.3407,12.9046,-7.5639,1659995393.3549654
6.5407,14.3589,-7.8182,1659995394.9348938
4.4303,14.8717,-10.441400000000002,1659995396.8804765
3.4442,31.1947,-27.750500000000002,1659995399.0272086
5.6984,22.055,-16.3566,1659995400.791071
0.2177,19.7987,-19.581,1659995402.344584
0.1106,25.4194,-25.308799999999998,1659995403.8925984
0.2754,27.757,-27.4816,1659995406.059082
1.0744,27.9513,-26.8769,1659995407.6046066
0.2146,32.0884,-31.8738,1659995409.1592999
0.4313,46.0019,-45.5706,1659995410.7355893
0.5699,54.3121,-53.742200000000004,1659995412.3184328
2.336,35.4412,-33.1052,1659995414.1330698
1.0386,33.8344,-32.7958,1659995416.203299
1.5329,26.2132,-24.6803,1659995417.7572224
0.0973,32.876,-32.7787,1659995419.2940633
0.2119,22.8551,-22.6432,1659995420.876312
0.1529,25.6359,-25.483,1659995422.4421718
15.5235,2.36,13.1635,1659995424.5135782
13.4576,4.928,8.529599999999999,1659995426.0899286
14.3049,4.1598,10.1451,1659995427.668406
14.256,3.3598,10.8962,1659995429.222333
22.9047,2.3618,20.5429,1659995430.785412
23.4464,0.0096,23.4368,1659995432.6494765
18.0338,4.7948,13.238999999999999,1659995434.2183871
19.4994,4.0806,15.418800000000001,1659995436.3149815
16.4818,6.1438,10.338000000000001,1659995437.8929949
5.6933,12.0613,-6.367999999999999,1659995439.4794967
5.6397,13.0456,-7.4059,1659995441.369501
5.6407,11.5456,-5.9049000000000005,1659995442.916328
6.2096,10.9006,-4.691000000000001,1659995444.498888
15.3232,2.7014,12.6218,1659995446.0587695
18.8863,1.6948,17.191499999999998,1659995448.249603
20.1113,1.663,18.4483,1659995449.8290725
20.1319,0.464,19.667900000000003,1659995451.442165
29.6138,1.5493,28.064500000000002,1659995452.9897544
19.1307,5.1122,14.018500000000001,1659995454.6126888
21.4256,4.3682,17.0574,1659995456.1839058
10.6141,7.708,2.9061000000000003,1659995457.7839525
0.0489,37.8663,-37.8174,1659995459.3577604
3.6788,20.8289,-17.150100000000002,1659995460.9315157
0.2013,25.3993,-25.198,1659995462.5304778
1.0982,22.0988,-21.000600000000002,1659995464.429879
14.912,1.69,13.222000000000001,1659995466.2337961
19.0715,0.7331,18.3384,1659995467.9917371
16.2575,1.4696,14.7879,1659995469.574053
16.9733,0.9426,16.0307,1659995471.257737
17.6416,0.903,16.7386,1659995472.856711
12.8984,2.4426,10.4558,1659995474.4400213
8.0792,2.3565,5.7227,1659995476.0052555
11.3338,3.8818,7.452,1659995477.565094
12.9761,2.9768,9.999300000000002,1659995479.1631718
13.032,2.4773,10.5547,1659995480.7547312
13.0663,2.8065,10.2598,1659995482.3204248
11.4864,6.0556,5.4308,1659995483.8980327
11.3976,4.8827,6.514900000000001,1659995485.4958925
